"路径","SHA256","字节数"
"records/formal_scenarios/renew_down_80_region_multicut_full/q4_lexicographic_stage_metrics.csv","A8CD879C74D2A614085DFE03A0F6ADD74DA8E2658089616351582FBDD332D841","12755"
"records/formal_scenarios/renew_down_80_region_multicut_full_pool/checkpoint.json","D4916EADD163081A9288891EF903E21DB33D0C0D04C3E252D5FD10CE9CFF1615","1852"
"records/formal_scenarios/renew_down_80_region_multicut_full_pool/lexicographic_state.npz","BE0E91E121072EF4658AE136238D8941AA09FA827CC9039EAB85DB621B52EBDF","715331"
"records/formal_scenarios/renew_down_80_region_multicut_full_pool/q4_lexicographic_stage_metrics.csv","99985D61FA1B8E28BE2EB33D05C3B87AFA7C60A7CA764D9F0667C17D6A9EE66D","14578"
"records/formal_scenarios/renew_down_80_region_multicut_run2/run.log","488AD9E1C27C86FA832B3E11873F609B3B4D397C936D7682E710968055D8A0BD","10639"
"records/formal_scenarios/renew_down_80_region_multicut_run2/run.log.err","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","0"
"records/formal_scenarios/renew_down_80_region_multicut_run2/renew_down_80_region_multicut_full_pool/checkpoint.json","DC628DAC18871806CD600505CD01EE4C7F1A5CFB5FA50BA91E0E4E468EDC5614","1855"
"records/formal_scenarios/renew_down_80_region_multicut_run2/renew_down_80_region_multicut_full_pool/lexicographic_state.npz","F40AF08B590C5E83FE01C7A73B409EA4BBD7E5A59DA255D65DE0914EE12B8A11","1277327"
"records/formal_scenarios/renew_down_80_region_multicut_run2/renew_down_80_region_multicut_full_pool/q4_lexicographic_stage_metrics.csv","C4CE585BF93C13965AFB8C864D751A43C8D2DA54B158086773E881A41CEF9D81","52267"
"records/formal_scenarios/renew_down_80_region_multicut_run2/renew_down_80_region_multicut_full_pool/scenario_summary.json","E5D367FB997D2BBAFD8FDBE1E059A8F7C8C238F011F722AB385F0D8225497EEE","382"
"records/formal_scenarios/renew_down_80_region_multicut_run3/run.log","0456824823458699892B92FEF0693C6CABE12DB443D8C8D5BFF1E08801BAA3A1","1801"
"records/formal_scenarios/renew_down_80_region_multicut_run3/run.log.err","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","0"
"records/formal_scenarios/renew_down_80_region_multicut_run3/renew_down_80_region_multicut_full_pool/checkpoint.json","45581C3C6D881638685F14F4C0D9299523DE81799AF20F26B3CFA3CC878A1A37","1895"
"records/formal_scenarios/renew_down_80_region_multicut_run3/renew_down_80_region_multicut_full_pool/lexicographic_state.npz","7D877C876ABE454CA69628C79B9C790EA5C2282C2BBBE411BF5123FEBE07323B","1096926"
"records/formal_scenarios/renew_down_80_region_multicut_run3/renew_down_80_region_multicut_full_pool/q4_lexicographic_stage_metrics.csv","F734DCF546D84196036067918B8CF01E2EE5C19D1EBFE4C5231F8C36E5155830","5368"
"records/formal_scenarios/renew_down_80_region_multicut_run3_smoke/renew_down_80_region_multicut_100task/checkpoint.json","B9C1E27E8CE6C38E4EF45FE853E283C83A263B5D35EAAF8E064518467EBAF061","1742"
"records/formal_scenarios/renew_down_80_region_multicut_run3_smoke/renew_down_80_region_multicut_100task/lexicographic_state.npz","5A3F56EBD7B358F4BF5B1BA71AE74623B5B7F9576FF230B46BF0488DDCE2424D","12232"
"records/formal_scenarios/renew_down_80_region_multicut_run3_smoke/renew_down_80_region_multicut_100task/q4_lexicographic_stage_metrics.csv","CB2F70E8C516ED03EB1B49FEAF34A5E936C94225AF09137DD0724EC84D33866A","2896"
"records/formal_scenarios/renew_down_80_region_multicut_run3_smoke/renew_down_80_region_multicut_100task/q4_字典序Cost场景排程.csv","ADC654AC28EAF381494C26964156C749579F535557200831E5629C7F1869A269","7346"
"records/formal_scenarios/renew_down_80_region_multicut_run3_smoke/renew_down_80_region_multicut_100task/scenario_summary.json","0343C563955C8A95D9D6F14F6B0C4FCC0B3AD8967BF9E047BA036264A9B3BC3A","3064"
"records/formal_scenarios/renew_down_80_region_multicut_run4/run.log","CF085ED0B3ADD1C4FC9B40F450D3D96AB13CE6D222936B714FCADE5278EDCA9D","793"
"records/formal_scenarios/renew_down_80_region_multicut_run4/run.log.err","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","0"
"records/formal_scenarios/renew_down_80_region_multicut_run4/renew_down_80_region_multicut_full_pool/checkpoint.json","45581C3C6D881638685F14F4C0D9299523DE81799AF20F26B3CFA3CC878A1A37","1895"
"records/formal_scenarios/renew_down_80_region_multicut_run4/renew_down_80_region_multicut_full_pool/lexicographic_state.npz","7D877C876ABE454CA69628C79B9C790EA5C2282C2BBBE411BF5123FEBE07323B","1096926"
"records/formal_scenarios/renew_down_80_region_multicut_run4/renew_down_80_region_multicut_full_pool/q4_lexicographic_stage_metrics.csv","F734DCF546D84196036067918B8CF01E2EE5C19D1EBFE4C5231F8C36E5155830","5368"
"records/formal_scenarios/renew_down_80_region_multicut_run5/run.log","293D8AC7E6B6BAD772E670EA6645F6C213BAF5F78F84D501DCABE21BC98A7E5B","2420"
"records/formal_scenarios/renew_down_80_region_multicut_run5/run.log.err","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","0"
"records/formal_scenarios/renew_down_80_region_multicut_run5/renew_down_80_region_multicut_full_pool/checkpoint.json","7910F9C251405E66B1AA7D19C811FBC9CC63252C8809B16D536B6B93DAD19167","1897"
"records/formal_scenarios/renew_down_80_region_multicut_run5/renew_down_80_region_multicut_full_pool/lexicographic_state.npz","9E7DEB8D1DD4BFE83CA482EB8C0C5D79624F09DFC5A36956231353ED01B988AA","1363124"
"records/formal_scenarios/renew_down_80_region_multicut_run5/renew_down_80_region_multicut_full_pool/q4_lexicographic_stage_metrics.csv","65F139007FA0F18EC03769C509EE160ED567AF7A54B935C3C54D79930876F9C2","7998"
"records/formal_scenarios/renew_down_80_region_multicut_run5_gate/renew_down_80_region_multicut_5000task/checkpoint.json","B28233C3419502D5E4B6672E96F41123EC7F064F7BA932ED71DFB57E0E6712F1","1729"
"records/formal_scenarios/renew_down_80_region_multicut_run5_gate/renew_down_80_region_multicut_5000task/lexicographic_state.npz","194E532FAE6C1053EB4CE37622C8E1A49FD4D252788293B566074CA99C6FB862","67660"
"records/formal_scenarios/renew_down_80_region_multicut_run5_gate/renew_down_80_region_multicut_5000task/q4_lexicographic_stage_metrics.csv","0FEACF9C65847AD3629E6E3F97272072525B2CA24BBF5A6D6D511A0B11B68DA7","3430"
"records/formal_scenarios/renew_down_80_region_multicut_run5_gate/renew_down_80_region_multicut_5000task/q4_字典序Cost场景排程.csv","487CA37A028D7E8360C78E1CA7A4B8167AD84D4E82960051E949FA63902B24D5","371378"
"records/formal_scenarios/renew_down_80_region_multicut_run5_gate/renew_down_80_region_multicut_5000task/scenario_summary.json","46F0E476D9E7D4F24148606104DA62861C00237A3676E10339EA47FD100856FB","3050"
"records/formal_scenarios/renew_up_120/input_audit.json","A047E69861FE797F6D807A0E7F451E991CBAD43452F0F67FE2D2EDC813244D50","2698"
"records/formal_scenarios/renew_up_120/certificate/cost_certificate.json","29A14E3A28EABBC80697C61520A8E70848B9316B5DA31304EE3010341610D424","913"
"records/formal_scenarios/renew_up_120/latency_certificate/checkpoint.json","9463F83129E4157537B760FA6BBD31696B640F63CC409C85B3C2D95EB87393FE","1656"
"records/formal_scenarios/renew_up_120/latency_certificate/latency_certificate.json","E0AEE1A5D64B3E8A7154CD631F79A7F0FDCD3FA2AC8A90D66721793575D7EAF3","1127"
"records/formal_scenarios/renew_up_120/latency_certificate/lexicographic_state.npz","366545EB75E277DF6992CE36526C5C49F47389B525FC8817DF855EDE81B296C6","485644"
"records/formal_scenarios/renew_up_120/latency_certificate/q4_latency_feasible_incumbent.csv","E8F0C5F79117EF20A8712D23139EC33B0F7E01B1D9ABA2D708C8E6846B817B3D","1365925"
"records/formal_scenarios/renew_up_120/latency_certificate/q4_latency_feasible_incumbent.json","FD0C330AD30A793348C4192BB165FA1DD68552806CC51330918A87BD16E16953","199"
"records/formal_scenarios/renew_up_120/latency_certificate/q4_latency_integer_certificate.csv","DA288EB65731557EA5DD16CCFEE761371F9D2D2E8F885C825ECE6AC16C12479D","364"
"records/formal_scenarios/renew_up_120/latency_certificate/q4_lexicographic_stage_metrics.csv","89B5D883F76457D415DC756201353AFFA3AB948E6F3D9263510AA458EEDC367E","2085"
"records/formal_scenarios/renew_up_120/latency_certificate/q4_字典序最终排程.csv","3422B0943FC1D899C0DDF8806B6453AC9783E498150FA07EED90D6F80209A505","3765903"
"records/formal_scenarios/renew_up_120/solver/best_schedule.csv","5B6C499B90FA4FFF5B7F2575D33C6FED6689E13BB65D67998A7644361DFCFE5C","966071"
"records/formal_scenarios/renew_up_120/solver/checkpoint.json","1778C51216E5AF25DDA133BCCB187504A20D483842EC0234920A60569BB6762B","539"
"records/formal_scenarios/renew_up_120/solver/checkpoint_state.npz","36035E81DD6432845177B5882D815327DCEEB9D24E311C0A83D770414AA7DABA","193942"
"records/formal_scenarios/renew_up_120/solver/iteration_metrics.csv","F0B7FBFA1931B1A739451BA9626763FD4F6E4486E727A88B029EA6944453C209","274"
"records/formal_scenarios/renew_up_120/solver/root_run.log","AEA5B6FF593CA86A39067A485CB4FED75E04F5580EB3069A04EECBE21562A4E0","97283"
"records/formal_scenarios/renew_up_120/solver/summary.json","449FF1C4FCEF8612EFD1B058EF62DC72FB0FD96FA7EB5B9EDDB45C395755D86D","551"
"records/formal_scenarios_smoke/q4_formal_scenario_protocol.json","A5215D737DCB59DDC68353D7F3EE9956B0F1D684939EF8EC8E1E9C5C59B7F268","1628"
"records/full_fixed_smoketest/best_schedule.csv","5B6C499B90FA4FFF5B7F2575D33C6FED6689E13BB65D67998A7644361DFCFE5C","966071"
"records/full_fixed_smoketest/checkpoint.json","3FB5374C49F13772BB2501A24153258A6562FE2629C4DAE62A15A5E850159FC9","500"
"records/full_fixed_smoketest/checkpoint_state.npz","852966D23058107350CC88BB1BDD92048A315FE83D066464580900B52DC88A26","199816"
"records/full_fixed_smoketest/iteration_metrics.csv","8E176BA333D96506A3F1B64E802DAEA045EB4CC59D56DA6511AB62E0AF7944A2","299"
"records/full_fixed_smoketest/summary.json","EE386FE7C9B2EA9D5E830F47420E81B833BFA2DC00DD0B7753E3AD592585D7E6","512"
"records/full_resume_smoketest/best_schedule.csv","5B6C499B90FA4FFF5B7F2575D33C6FED6689E13BB65D67998A7644361DFCFE5C","966071"
"records/full_resume_smoketest/checkpoint.json","0B5213B497BDCB11CC547A3E2D54CE75A41BFE1914A15A166DC2DE80D95C42B9","501"
"records/full_resume_smoketest/checkpoint_state.npz","7F08ED0D7BB5B35D666DE91C4F45C0E3D1F88330593DD1AAA95F4272DE460130","194614"
"records/full_resume_smoketest/iteration_metrics.csv","898AA5B1C08113550171191CE4360C0CE6E4D3FC0BEB0E597CC05E5ABE6051C0","272"
"records/full_resume_smoketest/summary.json","6FC0E29AFAB216C45D741DBC8F12DF58B2AFDC8ACECE46B3420A870ED27485E9","513"
"records/full_run/best_schedule.csv","5671E430971224757287D7BAA1951856559BED818E669CAB7D367A4B9F03EF10","966071"
"records/full_run/checkpoint.json","4968A81103507AE12E6C7CD136797F60E6A49CB45CE81B83727CE97E2C2A9ECC","523"
"records/full_run/checkpoint_state.npz","19BDAB0F38794D44B707CF31E5CE66D486E7133F97B8A70FD6EB9C49E4897F0A","201287"
"records/full_run/iteration_metrics.csv","77F6FCFE109A365CFCC8588B6EC635252DE3AC836E2D723484A21556588DDC29","1854"
"records/full_run/summary.json","D356F427B31D39CF15E3A906EA014DA33237EF45ADBEB2FE6AA8E8B1B18F5829","535"
"records/full_smoketest/best_schedule.csv","5B6C499B90FA4FFF5B7F2575D33C6FED6689E13BB65D67998A7644361DFCFE5C","966071"
"records/full_smoketest/checkpoint.json","50E63697187F1FA96D7175ABE49111D789CC1F818F0BA42606F0968B990BD7F5","508"
"records/full_smoketest/iteration_metrics.csv","69FD71569C121D0082DA1698372A790206C60D13B109BDE3AA473F5082BD70E1","273"
"records/full_smoketest/summary.json","2CE2952F30AFC3FD7CD715C99EF156E30DD2DF5CFAC3B62B10487EDD953B195B","520"
"records/lexicographic_40task_validation/probe3_carbon_budget_results.csv","0B007681EE9CF0131449CA5F38ADDD5420BEC675C347EA39048757E80C6FFE2A","1261"
"records/lexicographic_40task_validation/probe3_cost_benders_history.csv","55B0FA2EB53145C1A92E38AE6E8938A56506D30DC4389965B99AD44E400D2EEF","237"
"records/lexicographic_40task_validation/probe3_summary.json","EE3F12C2C0D94EE8AFB783659059265DF5D78F669D3BDDE6D1CEFF36F7C85B71","8703"
"records/lexicographic_40task_validation/probe_selected_tasks.csv","9C63361B96A97D542A80632996AB83F15BA74CBFC59CE6F141DC892D73852D03","2290"
"records/lexicographic_40task_validation/q4_lexicographic_40task_validation.json","E30AB247D96A82CF017128B3F3688434E16A2A732890319308E774CDB00BD05A","7611"
"records/local_preflight/q4_preflight.json","98FED43C2312DA10683714A56ADFCADCF0E98887DC9DD379DD7952A94A2E07B7","46938"
"records/local_probe/probe3_carbon_budget_results.csv","EED313AEFB26B13E2AE6CDC60E9E5F413815BF40376301F79F76E9B8A6331BE3","1261"
"records/local_probe/probe3_cost_benders_history.csv","55B0FA2EB53145C1A92E38AE6E8938A56506D30DC4389965B99AD44E400D2EEF","237"
"records/local_probe/probe3_summary.json","7BED1BFC1A34534E8F80AB881DDFEA04B005E6787862986CB45FEF6841BC2CC5","553"
"records/local_probe/probe_selected_tasks.csv","9C63361B96A97D542A80632996AB83F15BA74CBFC59CE6F141DC892D73852D03","2290"
"records/q4_code_gate_patch/code_gate.json","2F3FE212DA519EA23C9ECD1542FED0CB6F42BC7FB4DB7FC0F95BB374ACCFF8F5","50503"
"records/qos_final_recertification/checkpoint.json","F519539CDB0CA2BFA592F53260C782689A73C2EDFA3B2F708ED8AB6049D805FA","308"
"records/qos_final_recertification/lexicographic_state.npz","62B4EEE955CDAAF059FD1701DDA30A62BFEEC5355B6E6DF2CA1B7E0638A0AE87","738502"
"records/qos_final_recertification/q4_latency_feasible_incumbent.csv","2577DE4BCB44667A795E4A6DB4A5471B6945CBF4F8C5C1D244C3DAB3F52FFAD6","1365953"
"records/qos_final_recertification/q4_latency_feasible_incumbent.json","33A840A3DDDC4105CEC52F0ECD48FC2EC77D3636649FBE53369D362B44358B26","197"
"records/qos_final_recertification/q4_latency_integer_certificate.csv","9AA88A6404726601ADB7F875E7877181FA86505546D9DCB296CF42CF435944C4","504"
"records/qos_final_recertification/q4_qos_summary.json","2D6D0DBA6409B08F7EE1430BA54E294F557717724B0AAA7B2B42053EE80C9F5A","4887"
"records/qos_final_recertification/q4_recertification_stage_metrics.csv","FDBED1C6E6ADA8A5C344D31416245FD2C6366445FCEE422D72795F921BD8318B","87627"
"records/qos_final_recertification/q4_字典序最终排程.csv","1997162331F90006F3E376E82FDE7B2A92B0B63D0D899F40215CAE68749B2633","3765903"
"records/qos_final_recertification/Q4_总体结果与结论报告.md","B333D66D6D8903860DCDB20D2F619CCFB870A10F89A58983AE19F7D486421173","8525"
"records/qos_final_recertification/recertification_control.json","460AD5F67D5C01B943F7984F6C4024F8136D43F3F75BC8165A5AAE40839CC6B3","3829"
"records/qos_final_recertification/sweep_1_cost_summary.json","3AC9F553A982082D6287636FB91E00AB91278F95F05BD0DF8CDF67F6221F0164","513"
"records/qos_final_recertification/sweep_1_latency_summary.json","DFF944D33769AEA40884155CD28F4A64B5B65ECBF4629EFB3DEA61051ED257FD","493"
"records/qos_final_recertification/sweep_1_wait_summary.json","14A654A7700B4790B115EAA966E2A545B0A6C95EA1212361E990C38E66AC9722","464"
"records/qos_final_recertification/sweep_2_cost_summary.json","964C17E32C68983854EB22D9A5A78838FE3DF069D1070F75D9FCB6784C8E74DD","510"
"records/qos_final_recertification/sweep_2_latency_summary.json","14F592D39C790B8B9DF06BFB9EF33D05A628EB70569060ADD768A85947953113","488"
"records/qos_final_recertification/sweep_2_wait_summary.json","5E147CDAC477A5BD21D3C34BBA15FFF0DDF4CABC0B96220553A9A608CB314375","463"
"records/qos_multicut_smoketest/checkpoint.json","FEA182EA8C7F234135B2F49759AE82E9A0DD8C0499FAE90C775B1B69569A5128","283"
"records/qos_multicut_smoketest/lexicographic_state.npz","A923D6C297D1DA39C019FC6F4E52CFBCBC6B6EE51D4BED553A9B227BDB7C8EB0","202202"
"records/qos_multicut_smoketest/q4_lexicographic_stage_metrics.csv","C4715BF85C9BB9B3A5576B8FC932312FE1604EE4E287832226C31970EA1D8129","1377"
"records/qos_refinement/checkpoint.json","3CD61FF9C431620B1D05A6015334DFB388783C115805F3535DD976B64A766484","684"
"records/qos_refinement/lexicographic_state.npz","7955C125AA222DBACF6E6FBCB029AD840A470AB221243A07947F66019768BEA0","549096"
"records/qos_refinement/q4_lexicographic_stage_metrics.csv","427EDE1B3B15183236F06D793A143F3B9774299CE110E234A5D89E93413DE026","27938"
"records/qos_refinement/q4_qos_summary.json","B6D7F9EE8A473F733CF84593E7BB7D7C1864C4046955F0DB213886D2B4A5433A","954"
"records/qos_refinement/q4_字典序最终排程.csv","C819061889B63C2F8E992F4CD3F8773A214D67CFC8167C8C5E9E9764A1D2C2F6","3031966"
"records/qos_refinement_multicut/checkpoint.json","AF18F42F1EC571E89FA40F33BF8CFA42B7FBA4B2A1C86353AC26D6ED63A957C5","1867"
"records/qos_refinement_multicut/lexicographic_state.npz","EECBD6AB2BE9B32F8EE5BC1F1E6B1945313B243CFF7270D5E1EBFA542E331423","571817"
"records/qos_refinement_multicut/q4_autorun_20260818.log","F563A8BC14A9257D13F9D764563CF43F71FA820EAFDBD7AE4DBD527F98A8B798","1524"
"records/qos_refinement_multicut/q4_autorun_20260818.log.err","92F064F7D384A6805B270ED6827137556FD933655CCE1A50FCC828861AA25C9A","137159"
"records/qos_refinement_multicut/q4_autorun_extensive_20260818.log","91ECE7C0CD9AA886B27122205B6E8E298E4D180088B6AA9DD726992BD942619B","120"
"records/qos_refinement_multicut/q4_autorun_extensive_20260818.log.err","7E0A22EC2ACB4C53F16A8A7422F0A9493E56E868BC89C31C76C194EC8BE7BF0B","8965"
"records/qos_refinement_multicut/q4_extensive_resume_20260818.err","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","0"
"records/qos_refinement_multicut/q4_extensive_resume_20260818.log","B1254DE4A56DB66D4F3E612975527315B8524D6BAD7ED52904559D9F4A6EEBA7","129144"
"records/qos_refinement_multicut/q4_final_migration_matrix_20260818.csv","EE94992822985555B301CD9A1249B7DBFD82285A4AC805D92A6DE7704FE18531","209"
"records/qos_refinement_multicut/q4_final_schedule_kpi_20260818.csv","465F81AB11587143CEE322360B0181F24756DF6F23BE5823DA0BC5779FAAF759","360"
"records/qos_refinement_multicut/q4_latency_feasible_incumbent.csv","A073ABEECAEDA4B9B9BFF809AAAB0DBEEBB5C0DB2915E8F186F3229E3F9DE2B7","1365904"
"records/qos_refinement_multicut/q4_latency_feasible_incumbent.json","84B28514599AFF37A4CB91B09F00B8AEBF80995CD03541C02B3E4A050F652524","199"
"records/qos_refinement_multicut/q4_latency_integer_certificate.csv","6290423193E59AC702E9728355E9052ED515F6F59DE95FA0669D5C3A5A2A8C53","2601"
"records/qos_refinement_multicut/q4_lexicographic_stage_metrics.csv","5D5B378EC04BBEA7A2AA5F99FC79948C126CEA6E52A3EDDBB8407A579CFD5FF3","89122"
"records/qos_refinement_multicut/q4_qos_summary.json","5067405325A7DB1DCBFD527A9E0C7220F4502998170749CB9ECF4C9B2F317E84","3981"
"records/qos_refinement_multicut/q4_wait_incumbent_recovery.json","7911711601C7178F0DA63284422D539FA94E5D92BB647F5F0113E64D6ACF1056","181"
"records/qos_refinement_multicut/q4_字典序最终排程.csv","90C3898633798F6BA7E4326B975AF185C07E5B5EB5550BCC0BF702ED83FF01FA","3765903"
"records/qos_refinement_patch_smoke/checkpoint.json","BE504EA3A0D97B18CC317E2CBC7241CB371E9CD85EA5FFEA47058698DD81EED7","304"
"records/qos_refinement_patch_smoke/lexicographic_state.npz","87FEAEBC6D818F2739D7B6894D0DB48B0BBCB436636820341388D17F7D2C98F2","609611"
"records/qos_refinement_patch_smoke/q4_lexicographic_stage_metrics.csv","B70AFA83737556B93FA1CFE1F88A3B4389985B69ECC2E2D056F093EDBCB4ECA3","116755"
"records/qos_refinement_patch_smoke/q4_wait_incumbent_recovery.json","F4C15202AA65473E7F17E42963394BC19928FA335E807B79978AF3B66F54AABE","58"
"records/qos_state_smoke/checkpoint.json","9D6FA15AE6988A69029482B4D27C839153EB4CBCDAC685C7C26F9E32789D9B68","288"
"records/qos_state_smoke/lexicographic_state.npz","0CC5705EEF60B5A0FE91093D255717F3EB958B2FA8BDE309F3414727343046F1","691845"
"records/qos_state_smoke/q4_lexicographic_stage_metrics.csv","E9D32F6322F51E2535140B8013DCF738F09432414307F994F2513474FC74CA86","217865"
"records/qos_state_smoke/q4_wait_incumbent_recovery.json","F4C15202AA65473E7F17E42963394BC19928FA335E807B79978AF3B66F54AABE","58"
"records/qos_state_smoke2/checkpoint.json","8428D021458487AE2994AA3379C4942A5663773527AB04C31746485C29A4E89C","213"
"records/qos_state_smoke2/lexicographic_state.npz","84E77EBE61D9F1EE020424B4C9CA1873E2BCC8DF199C6225E21E0066B47AB3D2","691851"
"records/qos_state_smoke2/q4_lexicographic_stage_metrics.csv","E9D32F6322F51E2535140B8013DCF738F09432414307F994F2513474FC74CA86","217865"
"records/qos_state_smoke2/q4_wait_incumbent_recovery.json","F4C15202AA65473E7F17E42963394BC19928FA335E807B79978AF3B66F54AABE","58"
"records/qos_state_smoke3/checkpoint.json","23C9607FFFDDA2508E1FA0CD8E321619E5BB511ACEC0D356840C37AF7D4BF4CB","1665"
"records/qos_state_smoke3/lexicographic_state.npz","C440D48BC71495108BEE7B6BDBD9D42AF8938F647D1E7E88B186EF4C1ED70F12","691852"
"records/qos_state_smoke3/q4_lexicographic_stage_metrics.csv","A4F36BA2287D16EC68A71EABD4626F112E927C0E94C0ED7A75EFD812D1E6E0C5","218224"
"records/qos_state_smoke3/q4_wait_incumbent_recovery.json","F4C15202AA65473E7F17E42963394BC19928FA335E807B79978AF3B66F54AABE","58"
"records/renew_down_80_quick_certificate/.mm/results.json","FC9A2AC5FF06E3ACA022B5A44F11DC9CE8AAD72374D17B23D52182B181E46100","51"
"records/renew_down_80_quick_certificate/.mm/state.json","B11694DB10B7CD6769C9EE7F6AF1566238816BC43E447B3ED4A59DCD6AA531CC","226"
"tasks/q4.md","5D29C67FF3766C3ECE19A2D17AC90F7B373671F18717AB9FC8EC466D3AB04680","6383"
"tasks/q4_data_structure_20260818.md","C2A5E2ECC6B8C15BB5C9140C8B7CF991A58EAD82EA48CE242349E75B0BE4F06B","4487"
"tasks/q4_finalization_20260818.md","7D2E5CCB5A0C72C7F560D56B5B2530D59177E87843260FA27068B395F4F97615","6966"
